,mgrs_tile,base_url,sensing_time,cloud_cover
2873351,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20151126T174652_N0204_R098_T13TDE_20170505T210008.SAFE,2015-11-26 17:46:52.46 UTC,100.0
2878389,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20171120T174619_N0206_R098_T13TDE_20171120T210834.SAFE,2017-11-20 17:46:21.46 UTC,100.0
2879339,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190310T183149_N0207_R027_T11SPB_20190310T220302.SAFE,2019-03-10 18:43:51 UTC,100.0
2879362,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190331T035549_N0207_R032_T50RKQ_20190331T063124.SAFE,2019-03-31 03:10:34 UTC,100.0
2879435,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190609T025549_N0207_R032_T50RKQ_20190609T063146.SAFE,2019-06-09 03:10:39 UTC,100.0
2884205,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20221115T030001_N0400_R032_T50RKQ_20221115T044915.SAFE,2022-11-15 03:10:34.767 UTC,100.0
2885159,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20220304T174231_N0400_R098_T13TDE_20220304T214515.SAFE,2022-03-04 17:53:02.856 UTC,100.0
2885472,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20191222T182749_N0208_R127_T11SPB_20191222T200920.SAFE,2019-12-22 18:33:53.354 UTC,100.0
2886418,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220429T025551_N0400_R032_T50RKQ_20220429T053025.SAFE,2022-04-29 03:10:37.401 UTC,100.0
2889430,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180515T025539_N0206_R032_T50RKQ_20180515T055218.SAFE,2018-05-15 02:57:41.52 UTC,58.3887
2891664,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220111T175709_N0301_R141_T13TDE_20220111T200446.SAFE,2022-01-11 18:02:51.383 UTC,54.7163
2892473,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220110T182729_N0301_R127_T11SPB_20220110T200435.SAFE,2022-01-10 18:33:54.319 UTC,7.1937
2893829,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20211227T175751_N0301_R141_T13TDE_20211227T195217.SAFE,2021-12-27 18:02:57.036 UTC,60.6387
2894597,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211216T182751_N0301_R127_T11SPB_20211216T202419.SAFE,2021-12-16 18:33:58.549 UTC,17.458
2894603,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211219T183801_N0301_R027_T11SPB_20211219T202517.SAFE,2021-12-19 18:43:55.106 UTC,0.18
2898080,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20220625T174921_N0400_R141_T13TDE_20220625T224928.SAFE,2022-06-25 18:03:08.047 UTC,63.745797127415
2898492,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220608T025531_N0400_R032_T50RKQ_20220608T053113.SAFE,2022-06-08 03:10:40.694 UTC,92.1017647585774
2900846,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20220930T174141_N0400_R098_T13TDE_20220930T213920.SAFE,2022-09-30 17:53:06.352 UTC,64.7256822507767
2902015,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230915T183009_N0509_R027_T11SPB_20230915T232217.SAFE,2023-09-15 18:43:57.387 UTC,3.2645979936506
2902741,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20230916T025529_N0509_R032_T50RKQ_20230916T063421.SAFE,2023-09-16 03:10:35.305 UTC,77.5995102869599
2904133,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20200802T025549_N0209_R032_T50RKQ_20200802T055550.SAFE,2020-08-02 03:10:35.159 UTC,48.1521
2905763,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190322T182031_N0207_R127_T11SPB_20190322T215628.SAFE,2019-03-22 18:33:56 UTC,23.8327
2907415,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20231030T183511_N0509_R027_T11SPB_20231030T203742.SAFE,2023-10-30 18:43:53.749654 UTC,0.0128757746340775
2908459,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20231027T182441_N0509_R127_T11SPB_20231027T202930.SAFE,2023-10-27 18:33:58.261 UTC,17.3190898503986
2908531,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20231028T175441_N0509_R141_T13TDE_20231028T212955.SAFE,2023-10-28 18:02:55.241 UTC,99.5773836185016
2908976,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20231021T025741_N0509_R032_T50RKQ_20231021T044759.SAFE,2023-10-21 03:10:32.136 UTC,46.138732120995
2909897,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230403T182921_N0509_R027_T11SPB_20230403T232832.SAFE,2023-04-03 18:43:53.766 UTC,92.6567411903275
2912787,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200129T183621_N0208_R027_T11SPB_20200129T202933.SAFE,2020-01-29 18:43:46.977 UTC,3.4984
2914009,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200126T182631_N0208_R127_T11SPB_20200126T201643.SAFE,2020-01-26 18:33:51.386 UTC,38.6629
2914240,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200127T175611_N0208_R141_T13TDE_20200127T212050.SAFE,2020-01-27 18:02:48.358 UTC,98.4528
2915010,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200101T182749_N0208_R127_T11SPB_20200101T201621.SAFE,2020-01-01 18:33:53.387 UTC,94.1461
2915453,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20231220T030131_N0510_R032_T50RKQ_20231220T045325.SAFE,2023-12-20 03:10:28.35 UTC,99.5569888620144
2918181,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20221109T183559_N0400_R027_T11SPB_20221109T202814.SAFE,2022-11-09 18:43:53.492 UTC,16.2008828910486
2919763,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20210604T181919_N0300_R127_T11SPB_20210604T220506.SAFE,2021-06-04 18:33:59.34 UTC,12.1023
2920246,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20210605T174909_N0300_R141_T13TDE_20210605T212514.SAFE,2021-06-05 18:02:56.476 UTC,19.9888
2921961,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190929T175131_N0208_R141_T13TDE_20190929T212606.SAFE,2019-09-29 18:02:56.976 UTC,1.094
2922015,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190916T183009_N0208_R027_T11SPB_20190916T220832.SAFE,2019-09-16 18:43:53.889 UTC,21.0471
2922137,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190904T174909_N0208_R141_T13TDE_20190904T211945.SAFE,2019-09-04 18:02:58.048 UTC,39.8443
2922238,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190913T181949_N0208_R127_T11SPB_20190913T215939.SAFE,2019-09-13 18:33:58.703 UTC,0.5672
2922753,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190906T182919_N0208_R027_T11SPB_20190906T220956.SAFE,2019-09-06 18:43:56.465 UTC,9.9472
2924759,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210121T175641_N0209_R141_T13TDE_20210121T195812.SAFE,2021-01-21 18:02:56.195 UTC,83.9051
2926009,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20210120T182701_N0209_R127_T11SPB_20210120T201933.SAFE,2021-01-20 18:33:59.121 UTC,0.4914
2926894,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210210T175451_N0209_R141_T13TDE_20210210T200851.SAFE,2021-02-10 18:02:54.176 UTC,77.9276
2927117,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20210209T182511_N0209_R127_T11SPB_20210209T203043.SAFE,2021-02-09 18:33:57.207 UTC,99.9944
2928936,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20181228T175739_N0207_R141_T13TDE_20181228T194536.SAFE,2018-12-28 18:02:52.32 UTC,86.2274
2929475,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20181220T183759_N0207_R027_T11SPB_20181220T215932.SAFE,2018-12-20 18:43:49.54 UTC,48.2307
2931989,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20181024T175411_N0206_R141_T13TDE_20181024T212952.SAFE,2018-10-24 17:55:01.97 UTC,98.792
2932125,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20181026T183441_N0208_R027_T11SPB_20190915T073519.SAFE,2018-10-26 18:43:50.96 UTC,0.8636
2933897,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230729T181921_N0509_R127_T11SPB_20230729T231432.SAFE,2023-07-29 18:34:03.634 UTC,1.38108035474335
2935051,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210418T173901_N0300_R098_T13TDE_20210418T225958.SAFE,2021-04-18 17:52:54.32 UTC,34.2539
2935222,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20210420T181921_N0300_R127_T11SPB_20210420T222230.SAFE,2021-04-20 18:33:53.623 UTC,13.1199
2936349,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20210414T025541_N0300_R032_T50RKQ_20210414T055546.SAFE,2021-04-14 03:10:26.42 UTC,99.4939
2938655,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220326T182011_N0400_R127_T11SPB_20220326T221856.SAFE,2022-03-26 18:34:01.018 UTC,0.893039505509272
2941883,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200324T182919_N0209_R027_T11SPB_20200324T220258.SAFE,2020-03-24 18:43:52.22 UTC,10.7313
2942136,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200321T181939_N0209_R127_T11SPB_20200321T215900.SAFE,2020-03-21 18:33:56.318 UTC,9.4198
2943496,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20220315T025539_N0400_R032_T50RKQ_20220315T054733.SAFE,2022-03-15 03:10:30.349 UTC,41.2430051658754
2944919,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20191203T175719_N0208_R141_T13TDE_20191203T194553.SAFE,2019-12-03 18:02:49.654 UTC,33.7413
2947506,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20191228T175741_N0208_R141_T13TDE_20191228T195009.SAFE,2019-12-28 18:02:50.099 UTC,99.1083
2948839,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20200204T025919_N0209_R032_T50RKQ_20200204T054520.SAFE,2020-02-04 03:10:25.752 UTC,96.7625
2949169,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20200219T025751_N0209_R032_T50RKQ_20200219T060542.SAFE,2020-02-19 03:10:26.282 UTC,99.9902
2949738,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200218T183421_N0209_R027_T11SPB_20200218T220328.SAFE,2020-02-18 18:43:48.355 UTC,6.6231
2949905,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200216T175421_N0209_R141_T13TDE_20200216T213019.SAFE,2020-02-16 18:02:49.133 UTC,98.6832
2952917,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190429T173911_N0207_R098_T13TDE_20190429T224447.SAFE,2019-04-29 17:53:02 UTC,99.9009
2953138,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190407T174909_N0207_R141_T13TDE_20190407T211808.SAFE,2019-04-07 18:02:59 UTC,13.1207
2953324,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190410T025549_N0207_R032_T50RKQ_20190410T081717.SAFE,2019-04-10 03:10:36 UTC,99.3234
2956479,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190703T173909_N0207_R098_T13TDE_20190703T211449.SAFE,2019-07-03 17:53:07 UTC,6.1663
2956792,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190713T182921_N0208_R027_T11SPB_20190713T220901.SAFE,2019-07-13 18:43:59 UTC,34.1282
2957223,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190721T174911_N0208_R141_T13TDE_20190721T225438.SAFE,2019-07-21 18:03:00.566 UTC,24.2595
2958229,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20190714T025551_N0208_R032_T50RKQ_20190714T055344.SAFE,2019-07-14 03:10:37 UTC,99.9941
2961418,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230113T174659_N0509_R098_T13TDE_20230113T194505.SAFE,2023-01-13 17:52:54.881 UTC,6.99467065553192
2961550,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230130T182611_N0509_R127_T11SPB_20230130T202527.SAFE,2023-01-30 18:33:56.608 UTC,78.9487891546478
2961968,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230103T174729_N0509_R098_T13TDE_20230103T193746.SAFE,2023-01-03 17:52:53.881 UTC,66.8454682079832
2961987,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230108T183739_N0509_R027_T11SPB_20230108T200010.SAFE,2023-01-08 18:43:51.248 UTC,94.3082165798191
2963277,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20211002T182109_N0301_R127_T11SPB_20211002T213747.SAFE,2021-10-02 18:33:58.161 UTC,0.0067
2964078,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211030T183511_N0301_R027_T11SPB_20211030T204755.SAFE,2021-10-30 18:43:58.921 UTC,2.2459
2965827,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190130T025949_N0207_R032_T50RKQ_20190130T055409.SAFE,2019-01-30 03:10:32 UTC,63.1132
2966602,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20230608T025529_N0509_R032_T50RKQ_20230608T053512.SAFE,2023-06-08 03:10:37.072 UTC,86.8790647675356
2967197,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230614T181919_N0509_R127_T11SPB_20230614T201742.SAFE,2023-06-14 18:34:03.359 UTC,69.956224431903
2972339,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200707T173909_N0209_R098_T13TDE_20200707T211225.SAFE,2020-07-07 17:53:01.158 UTC,56.4328
2974141,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20220519T025551_N0400_R032_T50RKQ_20220519T063321.SAFE,2022-05-19 03:10:38.065 UTC,34.4150318014871
2975128,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20200523T182919_N0209_R027_T11SPB_20200523T220534.SAFE,2020-05-23 18:43:55.004 UTC,49.3529
2976835,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20231117T175621_N0509_R141_T13TDE_20231117T195818.SAFE,2023-11-17 18:02:53.34 UTC,12.6098121771328
2977597,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20231119T183651_N0509_R027_T11SPB_20231119T202948.SAFE,2023-11-19 18:43:51.497 UTC,0.924437690561774
2978585,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20180120T030021_N0206_R032_T50RKQ_20180120T082030.SAFE,2018-01-20 03:06:45.5 UTC,84.7965
2979220,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20210425T181909_N0300_R127_T11SPB_20210425T214531.SAFE,2021-04-25 18:33:53.189 UTC,95.4699
2981824,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190808T025549_N0208_R032_T50RKQ_20190808T071557.SAFE,2019-08-08 03:10:39.46 UTC,16.1071
2982878,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20230806T173911_N0509_R098_T13TDE_20230806T224223.SAFE,2023-08-06 17:53:03.841 UTC,73.5320505966632
2985692,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20200529T025551_N0209_R032_T50RKQ_20200529T054624.SAFE,2020-05-29 03:10:38.34 UTC,71.0489
2986433,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190110T030109_N0207_R032_T50RKQ_20190110T055331.SAFE,2019-01-10 03:10:31.1 UTC,98.9811
2989816,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20181115T183631_N0207_R027_T11SPB_20181115T202834.SAFE,2018-11-15 18:43:48.56 UTC,2.9859
2990343,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20181107T182549_N0207_R127_T11SPB_20181107T232502.SAFE,2018-11-07 18:34:04.03 UTC,0.0647
2990550,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20181115T174609_N0207_R098_T13TDE_20181115T195415.SAFE,2018-11-15 17:52:56.35 UTC,10.6647
2994537,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200804T174911_N0209_R141_T13TDE_20200804T213827.SAFE,2020-08-04 18:03:01.422 UTC,12.355
2994568,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20200817T025551_N0209_R032_T50RKQ_20200817T055701.SAFE,2020-08-17 03:10:38.052 UTC,7.5002
2994948,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200821T173911_N0209_R098_T13TDE_20200821T231131.SAFE,2020-08-21 17:53:04.721 UTC,0.2146
2995419,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200826T182921_N0209_R027_T11SPB_20200826T223602.SAFE,2020-08-26 18:43:59.652 UTC,0.6511
2998976,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210610T174911_N0300_R141_T13TDE_20210610T214438.SAFE,2021-06-10 18:02:56.098 UTC,11.8933
2999975,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20191019T175341_N0208_R141_T13TDE_20191019T212707.SAFE,2019-10-19 18:02:58.68 UTC,18.9425
3001413,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20191004T175159_N0208_R141_T13TDE_20191004T211800.SAFE,2019-10-04 18:02:56.226 UTC,4.1695
3003928,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20181223T175741_N0207_R141_T13TDE_20181223T195057.SAFE,2018-12-23 18:02:47.7 UTC,33.2405
3004377,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20181212T182741_N0207_R127_T11SPB_20181212T200640.SAFE,2018-12-12 18:33:49.93 UTC,1.294
3004650,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20181210T174721_N0207_R098_T13TDE_20181210T211022.SAFE,2018-12-10 17:52:50.73 UTC,92.279
3006349,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20201110T025939_N0209_R032_T50RKQ_20201110T051727.SAFE,2020-11-10 03:10:33.595 UTC,0.052
3006852,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20201111T182621_N0209_R127_T11SPB_20201111T202350.SAFE,2020-11-11 18:34:02.277 UTC,8.9537
3006985,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20201121T182701_N0209_R127_T11SPB_20201121T202005.SAFE,2020-11-21 18:34:00.48 UTC,0.4948
3006993,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20201125T030031_N0209_R032_T50RKQ_20201125T050627.SAFE,2020-11-25 03:10:33.557 UTC,91.514
3007122,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20201109T183609_N0209_R027_T11SPB_20201109T203332.SAFE,2020-11-09 18:43:55.813 UTC,2.1867
3008795,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230126T175619_N0509_R141_T13TDE_20230126T194556.SAFE,2023-01-26 18:02:53.32 UTC,22.8546089760817
3009339,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230314T174119_N0509_R098_T13TDE_20230314T211748.SAFE,2023-03-14 17:53:03.335 UTC,0.138260100955095
3009689,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230309T183209_N0509_R027_T11SPB_20230309T221330.SAFE,2023-03-09 18:43:58.412 UTC,4.08285455725858
3011160,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20230319T174031_N0509_R098_T13TDE_20230319T224345.SAFE,2023-03-19 17:52:57.331 UTC,0.095923149725094
3011632,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230317T175059_N0509_R141_T13TDE_20230317T210948.SAFE,2023-03-17 18:02:59.33 UTC,2.93144017438562
3011935,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20230218T025759_N0509_R032_T50RKQ_20230218T053424.SAFE,2023-02-18 03:10:30.686 UTC,41.0001791633074
3014673,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190819T181921_N0208_R127_T11SPB_20190819T233156.SAFE,2019-08-19 18:34:00.989 UTC,29.2628
3017258,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220717T173909_N0400_R098_T13TDE_20220717T211316.SAFE,2022-07-17 17:53:03.816 UTC,0.0
3017574,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200903T174911_N0209_R141_T13TDE_20200903T215537.SAFE,2020-09-03 18:03:00.04 UTC,0.0
3018411,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200905T173909_N0209_R098_T13TDE_20200905T210936.SAFE,2020-09-05 17:53:01.954 UTC,0.0
3020369,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220128T174559_N0400_R098_T13TDE_20220128T195340.SAFE,2022-01-28 17:52:53.011 UTC,0.0
3021048,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20231229T174739_N0510_R098_T13TDE_20231229T205330.SAFE,2023-12-29 17:53:00.297 UTC,0.0
3022123,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20180213T174431_N0206_R098_T13TDE_20180213T223941.SAFE,2018-02-13 17:44:30.46 UTC,0.0
3023132,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230925T183029_N0509_R027_T11SPB_20230925T214505.SAFE,2023-09-25 18:43:57.67 UTC,0.0
3023192,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230923T174949_N0509_R141_T13TDE_20230923T210547.SAFE,2023-09-23 18:02:58.998 UTC,0.0
3023397,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20170728T184329_N0205_R027_T11SPB_20170728T184329.SAFE,2017-07-28 18:43:29.46 UTC,0.0
3024796,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20210826T182919_N0301_R027_T11SPB_20210826T214241.SAFE,2021-08-26 18:43:52.423 UTC,0.0
3026260,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220508T182921_N0400_R027_T11SPB_20220508T220721.SAFE,2022-05-08 18:43:58.516 UTC,0.0
3030035,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20180926T174059_N0206_R098_T13TDE_20180926T224837.SAFE,2018-09-26 17:51:36.64 UTC,0.0
3031506,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230523T173909_N0509_R098_T13TDE_20230523T210702.SAFE,2023-05-23 17:53:03.964 UTC,0.0
3032134,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20170630T183311_N0205_R127_T11SPB_20170630T183308.SAFE,2017-06-30 18:33:08.46 UTC,0.0
3034252,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20210727T173911_N0301_R098_T13TDE_20210727T213351.SAFE,2021-07-27 17:53:02.475 UTC,0.0
3034395,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20191101T025841_N0208_R032_T50RKQ_20191101T054434.SAFE,2019-11-01 03:10:35.365 UTC,0.0
3035727,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20210806T182919_N0301_R027_T11SPB_20210806T221209.SAFE,2021-08-06 18:43:55.493 UTC,0.0
