station,valid,tmpf,dwpf,relh,feel,sknt,sped,alti,mslp,drct,ice_accretion_1hr,p01m,vsby,gust,skyc1,peak_wind_gust,snowdepth
BDU,2021-12-14 13:15,32.00,14.00,46.92,32.00,0.00,0.00,29.92,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 13:35,32.00,14.00,46.92,26.40,5.00,5.75,29.92,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 13:55,32.00,17.60,54.87,27.42,4.00,4.60,29.92,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 14:15,33.80,17.60,51.04,28.53,5.00,5.75,29.90,M,300.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 14:35,32.00,15.80,50.75,28.69,3.00,3.45,29.92,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 14:55,32.00,15.80,50.75,27.42,4.00,4.60,29.91,M,160.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 15:15,33.80,15.80,47.22,29.52,4.00,4.60,29.91,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 15:35,37.40,14.00,37.84,37.40,0.00,0.00,29.91,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 15:55,41.00,14.00,32.88,41.00,0.00,0.00,29.90,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 16:15,42.80,14.00,30.68,40.03,4.00,4.60,29.89,M,280.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 16:35,42.80,14.00,30.68,39.22,5.00,5.75,29.88,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 16:55,44.60,15.80,30.98,43.09,3.00,3.45,29.88,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 17:15,44.60,15.80,30.98,44.60,0.00,0.00,29.88,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 17:35,46.40,14.00,26.75,46.40,0.00,0.00,29.87,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 17:55,48.20,14.00,24.99,48.20,0.00,0.00,29.86,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 18:15,51.80,10.40,18.64,51.80,0.00,0.00,29.84,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 18:35,51.80,12.20,20.20,51.80,0.00,0.00,29.82,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 18:55,53.60,12.20,18.90,53.60,0.00,0.00,29.81,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 19:15,53.60,12.20,18.90,53.60,3.00,3.45,29.79,M,50.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 19:35,55.40,12.20,17.70,55.40,4.00,4.60,29.78,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 19:55,55.40,12.20,17.70,55.40,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 20:15,55.40,12.20,17.70,55.40,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 20:35,57.20,14.00,17.95,57.20,0.00,0.00,29.74,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 20:55,59.00,14.00,16.83,59.00,0.00,0.00,29.73,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 21:15,59.00,14.00,16.83,59.00,4.00,4.60,29.73,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 21:35,59.00,14.00,16.83,59.00,0.00,0.00,29.73,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 21:55,60.80,15.80,17.07,60.80,3.00,3.45,29.72,M,110.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 22:15,60.80,14.00,15.78,60.80,4.00,4.60,29.72,M,70.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 22:35,59.00,14.00,16.83,59.00,4.00,4.60,29.72,M,70.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 22:55,59.00,14.00,16.83,59.00,3.00,3.45,29.72,M,40.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 23:15,53.60,15.80,22.13,53.60,5.00,5.75,29.73,M,20.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 23:35,50.00,14.00,23.37,50.00,0.00,0.00,29.73,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-14 23:55,50.00,14.00,23.37,50.00,4.00,4.60,29.74,M,140.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 00:15,50.00,15.80,25.28,50.00,0.00,0.00,29.74,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 00:35,48.20,15.80,27.04,47.21,3.00,3.45,29.74,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 00:55,46.40,17.60,31.28,46.40,0.00,0.00,29.73,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 01:15,44.60,15.80,30.98,44.60,0.00,0.00,29.73,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 01:35,42.80,15.80,33.18,41.03,3.00,3.45,29.73,M,60.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 01:55,42.80,17.60,35.87,40.03,4.00,4.60,29.72,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 02:15,41.00,17.60,38.45,37.93,4.00,4.60,29.72,M,330.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 02:35,39.20,15.80,38.15,36.92,3.00,3.45,29.71,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 02:55,41.00,14.00,32.88,41.00,0.00,0.00,29.70,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 03:15,37.40,15.80,40.93,34.86,3.00,3.45,29.70,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 03:35,37.40,15.80,40.93,32.81,5.00,5.75,29.69,M,320.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 03:55,41.00,15.80,35.57,37.93,4.00,4.60,29.69,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 04:15,41.00,15.80,35.57,37.93,4.00,4.60,29.68,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 04:35,39.20,15.80,38.15,35.83,4.00,4.60,29.67,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 04:55,39.20,15.80,38.15,39.20,0.00,0.00,29.65,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 05:15,39.20,15.80,38.15,39.20,0.00,0.00,29.65,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 05:35,37.40,17.60,44.25,37.40,0.00,0.00,29.64,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 05:55,35.60,19.40,51.33,30.67,5.00,5.75,29.63,M,280.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 06:15,35.60,17.60,47.51,35.60,0.00,0.00,29.63,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 06:35,37.40,17.60,44.25,37.40,0.00,0.00,29.61,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 06:55,37.40,15.80,40.93,34.86,3.00,3.45,29.60,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 07:15,35.60,17.60,47.51,35.60,0.00,0.00,29.58,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 07:35,35.60,17.60,47.51,32.80,3.00,3.45,29.57,M,160.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 07:55,37.40,15.80,40.93,33.73,4.00,4.60,29.55,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 08:15,37.40,17.60,44.25,33.73,4.00,4.60,29.55,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 08:35,37.40,17.60,44.25,33.73,4.00,4.60,29.53,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 08:55,35.60,17.60,47.51,35.60,0.00,0.00,29.51,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 09:15,35.60,19.40,51.33,31.62,4.00,4.60,29.51,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 09:35,51.80,19.40,27.62,51.80,11.00,12.65,29.48,M,190.00,M,0.00,10.00,23.00,CLR,M,M
BDU,2021-12-15 09:55,51.80,19.40,27.62,51.80,11.00,12.65,29.47,M,230.00,M,0.00,10.00,15.00,CLR,M,M
BDU,2021-12-15 10:15,53.60,19.40,25.85,53.60,10.00,11.50,29.46,M,220.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2021-12-15 10:35,53.60,21.20,27.91,53.60,10.00,11.50,29.43,M,220.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2021-12-15 10:55,53.60,21.20,27.91,53.60,9.00,10.35,29.42,M,200.00,M,0.00,10.00,19.00,CLR,M,M
BDU,2021-12-15 11:15,53.60,23.00,30.11,53.60,8.00,9.20,29.39,M,200.00,M,0.00,10.00,22.00,CLR,M,M
BDU,2021-12-15 11:35,53.60,23.00,30.11,53.60,7.00,8.05,29.39,M,180.00,M,0.00,10.00,14.00,CLR,M,M
BDU,2021-12-15 11:55,37.40,17.60,44.25,33.73,4.00,4.60,29.38,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 12:15,35.60,19.40,51.33,35.60,0.00,0.00,29.37,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 12:35,35.60,19.40,51.33,31.62,4.00,4.60,29.35,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 12:55,35.60,19.40,51.33,31.62,4.00,4.60,29.33,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 13:15,35.60,19.40,51.33,31.62,4.00,4.60,29.32,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 13:35,37.40,21.20,51.61,37.40,0.00,0.00,29.30,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 13:55,44.60,30.20,56.74,40.71,6.00,6.90,29.28,M,160.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 14:15,41.00,24.80,52.17,41.00,0.00,0.00,29.26,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 14:35,39.20,23.00,51.89,36.92,3.00,3.45,29.28,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 14:55,37.40,33.80,86.69,25.57,23.00,26.45,29.35,M,260.00,M,0.00,3.00,45.00,SCT,M,M
BDU,2021-12-15 15:15,37.40,35.60,93.14,27.46,16.00,18.40,29.35,M,260.00,M,0.00,10.00,29.00,SCT,M,M
BDU,2021-12-15 15:35,37.40,35.60,93.14,32.03,6.00,6.90,29.32,M,220.00,M,0.00,10.00,15.00,SCT,M,M
BDU,2021-12-15 15:55,39.20,35.60,86.79,34.95,5.00,5.75,29.29,M,330.00,M,0.00,10.00,M,BKN,M,M
BDU,2021-12-15 16:15,41.00,32.00,70.08,37.08,5.00,5.75,29.27,M,80.00,M,0.00,10.00,M,SCT,M,M
BDU,2021-12-15 16:35,42.80,24.80,48.67,39.22,5.00,5.75,29.28,M,300.00,M,0.00,10.00,M,SCT,M,M
BDU,2021-12-15 16:55,42.80,21.20,41.84,35.40,13.00,14.95,29.28,M,250.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2021-12-15 17:15,42.80,19.40,38.75,39.22,5.00,5.75,29.27,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 17:35,44.60,12.20,26.45,35.06,24.00,27.60,29.25,M,260.00,M,0.00,10.00,34.00,CLR,M,M
BDU,2021-12-15 17:55,44.60,8.60,22.53,35.45,22.00,25.30,29.23,M,250.00,M,0.00,10.00,45.00,CLR,M,M
BDU,2021-12-15 18:15,44.60,8.60,22.53,33.87,31.00,35.65,29.25,M,260.00,M,0.00,10.00,42.00,CLR,M,M
BDU,2021-12-15 18:35,44.60,8.60,22.53,34.69,26.00,29.90,29.26,M,250.00,M,0.00,10.00,43.00,CLR,M,M
BDU,2021-12-15 18:55,46.40,8.60,21.04,38.70,18.00,20.70,29.28,M,250.00,M,0.00,10.00,38.00,CLR,M,M
BDU,2021-12-15 19:15,46.40,8.60,21.04,36.97,27.00,31.05,29.31,M,250.00,M,0.00,10.00,41.00,CLR,M,M
BDU,2021-12-15 19:35,46.40,8.60,21.04,38.70,18.00,20.70,29.32,M,260.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-15 19:55,46.40,8.60,21.04,38.48,19.00,21.85,29.33,M,260.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-15 20:15,48.20,10.40,21.31,40.66,20.00,23.00,29.36,M,260.00,M,0.00,10.00,29.00,CLR,M,M
BDU,2021-12-15 20:35,48.20,8.60,19.66,39.75,25.00,28.75,29.38,M,250.00,M,0.00,10.00,32.00,CLR,M,M
BDU,2021-12-15 20:55,44.60,5.00,19.13,34.69,26.00,29.90,29.39,M,250.00,M,0.00,10.00,40.00,CLR,M,M
BDU,2021-12-15 21:15,46.40,5.00,17.87,37.86,22.00,25.30,29.43,M,260.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-15 21:35,46.40,3.20,16.45,37.31,25.00,28.75,29.43,M,260.00,M,0.00,10.00,37.00,CLR,M,M
BDU,2021-12-15 21:55,48.20,3.20,15.37,45.04,6.00,6.90,29.47,M,260.00,M,0.00,10.00,27.00,CLR,M,M
BDU,2021-12-15 22:15,46.40,1.40,15.13,41.42,9.00,10.35,29.49,M,230.00,M,0.00,10.00,35.00,CLR,M,M
BDU,2021-12-15 22:35,44.60,3.20,17.61,38.04,12.00,13.80,29.51,M,210.00,M,0.00,10.00,18.00,CLR,M,M
BDU,2021-12-15 22:55,44.60,3.20,17.61,41.36,5.00,5.75,29.56,M,240.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2021-12-15 23:15,44.60,3.20,17.61,40.14,7.00,8.05,29.58,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 23:35,42.80,3.20,18.87,41.03,3.00,3.45,29.61,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-15 23:55,42.80,3.20,18.87,38.54,6.00,6.90,29.63,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 00:15,42.80,5.00,20.50,35.08,14.00,16.10,29.65,M,240.00,M,0.00,10.00,27.00,CLR,M,M
BDU,2021-12-16 00:35,41.00,5.00,21.97,32.45,15.00,17.25,29.68,M,260.00,M,0.00,10.00,24.00,CLR,M,M
BDU,2021-12-16 00:55,39.20,5.00,23.56,31.17,12.00,13.80,29.69,M,260.00,M,0.00,10.00,27.00,CLR,M,M
BDU,2021-12-16 01:15,39.20,5.00,23.56,30.11,15.00,17.25,29.71,M,260.00,M,0.00,10.00,27.00,CLR,M,M
BDU,2021-12-16 01:35,37.40,5.00,25.28,26.06,21.00,24.15,29.72,M,290.00,M,0.00,10.00,35.00,CLR,M,M
BDU,2021-12-16 01:55,37.40,5.00,25.28,27.46,16.00,18.40,29.71,M,290.00,M,0.00,10.00,28.00,CLR,M,M
BDU,2021-12-16 02:15,37.40,5.00,25.28,29.74,10.00,11.50,29.72,M,150.00,M,0.00,10.00,31.00,CLR,M,M
BDU,2021-12-16 02:35,37.40,5.00,25.28,31.36,7.00,8.05,29.73,M,90.00,M,0.00,10.00,15.00,CLR,M,M
BDU,2021-12-16 02:55,35.60,5.00,27.15,26.18,13.00,14.95,29.75,M,230.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2021-12-16 03:15,37.40,5.00,25.28,26.31,20.00,23.00,29.77,M,230.00,M,0.00,10.00,39.00,CLR,M,M
BDU,2021-12-16 03:35,35.60,6.80,29.47,26.58,12.00,13.80,29.79,M,200.00,M,0.00,10.00,28.00,CLR,M,M
BDU,2021-12-16 03:55,35.60,6.80,29.47,27.99,9.00,10.35,29.81,M,220.00,M,0.00,10.00,16.00,CLR,M,M
BDU,2021-12-16 04:15,35.60,6.80,29.47,25.11,16.00,18.40,29.81,M,230.00,M,0.00,10.00,25.00,CLR,M,M
BDU,2021-12-16 04:35,35.60,6.80,29.47,25.11,16.00,18.40,29.82,M,220.00,M,0.00,10.00,23.00,CLR,M,M
BDU,2021-12-16 04:55,35.60,6.80,29.47,24.20,19.00,21.85,29.82,M,240.00,M,0.00,10.00,27.00,CLR,M,M
BDU,2021-12-16 05:15,33.80,6.80,31.66,21.82,19.00,21.85,29.83,M,240.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-16 05:35,33.80,6.80,31.66,21.25,21.00,24.15,29.85,M,230.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-16 05:55,33.80,6.80,31.66,23.11,15.00,17.25,29.86,M,240.00,M,0.00,10.00,25.00,CLR,M,M
BDU,2021-12-16 06:15,33.80,6.80,31.66,21.82,19.00,21.85,29.86,M,240.00,M,0.00,10.00,26.00,CLR,M,M
BDU,2021-12-16 06:35,33.80,6.80,31.66,22.12,18.00,20.70,29.85,M,240.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-16 06:55,33.80,6.80,31.66,21.25,21.00,24.15,29.85,M,250.00,M,0.00,10.00,35.00,CLR,M,M
BDU,2021-12-16 07:15,33.80,6.80,31.66,22.76,16.00,18.40,29.86,M,250.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-16 07:35,33.80,6.80,31.66,22.76,16.00,18.40,29.86,M,250.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-16 07:55,33.80,6.80,31.66,21.82,19.00,21.85,29.85,M,250.00,M,0.00,10.00,29.00,CLR,M,M
BDU,2021-12-16 08:15,33.80,5.00,29.16,23.11,15.00,17.25,29.85,M,260.00,M,0.00,10.00,27.00,CLR,M,M
BDU,2021-12-16 08:35,33.80,5.00,29.16,21.25,21.00,24.15,29.85,M,250.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-16 08:55,35.60,5.00,27.15,22.69,25.00,28.75,29.83,M,260.00,M,0.00,10.00,38.00,CLR,M,M
BDU,2021-12-16 09:15,35.60,5.00,27.15,21.46,31.00,35.65,29.82,M,250.00,M,0.00,10.00,42.00,CLR,M,M
BDU,2021-12-16 09:35,35.60,5.00,27.15,22.69,25.00,28.75,29.83,M,250.00,M,0.00,10.00,40.00,CLR,M,M
BDU,2021-12-16 09:55,35.60,5.00,27.15,23.15,23.00,26.45,29.84,M,240.00,M,0.00,10.00,36.00,CLR,M,M
BDU,2021-12-16 10:15,35.60,3.20,24.99,24.79,17.00,19.55,29.84,M,250.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-16 10:35,37.40,3.20,23.28,26.58,19.00,21.85,29.85,M,250.00,M,0.00,10.00,36.00,CLR,M,M
BDU,2021-12-16 10:55,37.40,3.20,23.28,28.49,13.00,14.95,29.86,M,240.00,M,0.00,10.00,31.00,CLR,M,M
BDU,2021-12-16 11:15,37.40,5.00,25.28,27.78,15.00,17.25,29.86,M,250.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-16 11:35,37.40,5.00,25.28,26.31,20.00,23.00,29.87,M,260.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-16 11:55,37.40,5.00,25.28,25.81,22.00,25.30,29.86,M,250.00,M,0.00,10.00,30.00,CLR,M,M
BDU,2021-12-16 12:15,37.40,5.00,25.28,27.15,17.00,19.55,29.86,M,250.00,M,0.00,10.00,33.00,CLR,M,M
BDU,2021-12-16 12:35,37.40,5.00,25.28,26.86,18.00,20.70,29.87,M,240.00,M,0.00,10.00,26.00,CLR,M,M
BDU,2021-12-16 12:55,37.40,5.00,25.28,27.15,17.00,19.55,29.87,M,240.00,M,0.00,10.00,31.00,CLR,M,M
BDU,2021-12-16 13:15,37.40,5.00,25.28,28.12,14.00,16.10,29.87,M,240.00,M,0.00,10.00,23.00,CLR,M,M
BDU,2021-12-16 13:35,37.40,5.00,25.28,28.12,14.00,16.10,29.89,M,240.00,M,0.00,10.00,25.00,CLR,M,M
BDU,2021-12-16 13:55,37.40,5.00,25.28,29.74,10.00,11.50,29.90,M,250.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2021-12-16 14:15,37.40,5.00,25.28,30.23,9.00,10.35,29.90,M,230.00,M,0.00,10.00,18.00,CLR,M,M
BDU,2021-12-16 14:35,37.40,5.00,25.28,30.23,9.00,10.35,29.89,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 14:55,37.40,6.80,27.45,30.76,8.00,9.20,29.89,M,240.00,M,0.00,10.00,21.00,CLR,M,M
BDU,2021-12-16 15:15,39.20,6.80,25.58,31.57,11.00,12.65,29.89,M,250.00,M,0.00,10.00,17.00,CLR,M,M
BDU,2021-12-16 15:35,32.00,8.60,36.91,26.40,5.00,5.75,29.89,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 15:55,30.20,10.40,43.04,21.90,8.00,9.20,29.89,M,60.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 16:15,32.00,8.60,36.91,28.69,3.00,3.45,29.90,M,50.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 16:35,32.00,8.60,36.91,26.40,5.00,5.75,29.90,M,320.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 16:55,32.00,10.40,40.01,26.40,5.00,5.75,29.90,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 17:15,33.80,10.40,37.22,29.52,4.00,4.60,29.90,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 17:35,33.80,10.40,37.22,28.53,5.00,5.75,29.90,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 17:55,35.60,10.40,34.65,29.87,6.00,6.90,29.89,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 18:15,35.60,10.40,34.65,30.67,5.00,5.75,29.89,M,330.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 18:35,37.40,10.40,32.27,32.81,5.00,5.75,29.87,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 18:55,37.40,10.40,32.27,32.81,5.00,5.75,29.86,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 19:15,39.20,10.40,30.07,39.20,0.00,0.00,29.84,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 19:35,39.20,10.40,30.07,36.92,3.00,3.45,29.83,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 19:55,41.00,10.40,28.04,41.00,0.00,0.00,29.82,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 20:15,41.00,10.40,28.04,38.98,3.00,3.45,29.80,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 20:35,42.80,10.40,26.16,42.80,0.00,0.00,29.80,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 20:55,42.80,10.40,26.16,41.03,3.00,3.45,29.80,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 21:15,42.80,10.40,26.16,41.03,3.00,3.45,29.78,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 21:35,42.80,10.40,26.16,41.03,3.00,3.45,29.78,M,310.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 21:55,42.80,10.40,26.16,41.03,3.00,3.45,29.76,M,320.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 22:15,44.60,10.40,24.42,43.09,3.00,3.45,29.76,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 22:35,44.60,10.40,24.42,44.60,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 22:55,44.60,8.60,22.53,44.60,0.00,0.00,29.76,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 23:15,42.80,8.60,24.14,41.03,3.00,3.45,29.76,M,40.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 23:35,41.00,8.60,25.87,37.93,4.00,4.60,29.76,M,50.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-16 23:55,41.00,8.60,25.87,37.93,4.00,4.60,29.76,M,60.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 00:15,37.40,10.40,32.27,34.86,3.00,3.45,29.77,M,280.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 00:35,35.60,10.40,34.65,31.62,4.00,4.60,29.78,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 00:55,35.60,10.40,34.65,35.60,0.00,0.00,29.78,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 01:15,33.80,8.60,34.34,33.80,0.00,0.00,29.78,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 01:35,33.80,10.40,37.22,33.80,0.00,0.00,29.77,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 01:55,32.00,10.40,40.01,27.42,4.00,4.60,29.78,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 02:15,32.00,10.40,40.01,27.42,4.00,4.60,29.78,M,280.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 02:35,32.00,8.60,36.91,27.42,4.00,4.60,29.78,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 02:55,32.00,8.60,36.91,27.42,4.00,4.60,29.78,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 03:15,32.00,12.20,43.34,28.69,3.00,3.45,29.79,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 03:35,32.00,8.60,36.91,26.40,5.00,5.75,29.79,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 03:55,32.00,8.60,36.91,27.42,4.00,4.60,29.79,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 04:15,32.00,8.60,36.91,28.69,3.00,3.45,29.80,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 04:35,32.00,8.60,36.91,27.42,4.00,4.60,29.80,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 04:55,32.00,8.60,36.91,28.69,3.00,3.45,29.80,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 05:15,32.00,10.40,40.01,27.42,4.00,4.60,29.80,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 05:35,32.00,10.40,40.01,32.00,0.00,0.00,29.80,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 06:15,30.20,10.40,43.04,26.63,3.00,3.45,29.81,M,110.00,M,0.00,10.00,M,CLR,M,M
BDU,2021-12-17 06:35,32.00,12.20,43.34,22.47,11.00,12.65,29.82,M,270.00,M,0.00,10.00,15.00,CLR,M,M
BDU,2021-12-17 06:55,39.20,12.20,32.58,29.80,16.00,18.40,29.82,M,250.00,M,0.00,10.00,25.00,CLR,M,M
BDU,2021-12-17 07:15,37.40,12.20,34.96,28.87,12.00,13.80,29.82,M,250.00,M,0.00,10.00,20.00,CLR,M,M
BDU,2021-12-17 07:35,37.40,12.20,34.96,28.12,14.00,16.10,29.82,M,250.00,M,0.00,10.00,18.00,CLR,M,M
